Degrees C,Degrees F,Humidity,Timestamp
25.8,78.44,53.74,2022-08-21 21:05:02
25.51,77.92,55.47,2022-08-21 22:05:01
25.27,77.49,56.28,2022-08-21 23:05:02
25.06,77.11,56.9,2022-08-22 00:05:02
24.58,76.24,57.74,2022-08-22 01:05:02
24.17,75.51,59.02,2022-08-22 02:05:02
23.77,74.79,59.64,2022-08-22 03:05:02
23.27,73.89,60.25,2022-08-22 04:05:02
23.03,73.45,60.29,2022-08-22 05:05:02
22.89,73.2,61.17,2022-08-22 06:05:02
24.0,75.2,59.26,2022-08-22 07:05:02
25.0,77.0,58.04,2022-08-22 08:05:02
25.92,78.66,56.6,2022-08-22 09:05:02
26.53,79.75,55.74,2022-08-22 10:05:02
26.94,80.49,55.01,2022-08-22 11:05:02
27.15,80.87,54.7,2022-08-22 12:05:02
27.25,81.05,54.57,2022-08-22 13:05:02
27.42,81.36,54.41,2022-08-22 14:05:02
27.54,81.57,54.31,2022-08-22 15:05:02
27.68,81.82,54.08,2022-08-22 16:05:02
27.82,82.08,54.16,2022-08-22 17:05:02
27.94,82.29,54.1,2022-08-22 18:05:02
27.35,81.23,47.71,2022-08-22 19:05:02
26.68,80.02,45.23,2022-08-22 20:05:02
26.65,79.97,49.49,2022-08-22 21:05:01
26.69,80.04,50.43,2022-08-22 22:05:02
26.69,80.04,50.97,2022-08-22 23:05:02
26.64,79.95,51.04,2022-08-23 00:05:02
26.6,79.88,51.52,2022-08-23 01:05:02
26.69,80.04,53.32,2022-08-23 02:05:02
26.64,79.95,53.4,2022-08-23 03:05:02
26.55,79.79,53.3,2022-08-23 04:05:02
26.56,79.81,53.55,2022-08-23 05:05:02
26.58,79.84,54.53,2022-08-23 06:05:02
26.61,79.9,54.53,2022-08-23 07:05:02
27.03,80.65,54.4,2022-08-23 08:05:02
27.59,81.66,53.88,2022-08-23 09:05:01
28.0,82.4,53.29,2022-08-23 10:05:02
28.31,82.96,53.07,2022-08-23 11:05:02
28.45,83.21,53.2,2022-08-23 12:05:02
28.52,83.34,53.29,2022-08-23 13:05:02
28.62,83.52,53.22,2022-08-23 14:05:02
28.71,83.68,53.26,2022-08-23 15:05:02
28.81,83.86,53.32,2022-08-23 16:05:02
28.91,84.04,53.13,2022-08-23 17:05:02
29.0,84.2,53.15,2022-08-23 18:05:02
28.81,83.86,45.95,2022-08-23 19:05:02
28.21,82.78,45.42,2022-08-23 20:05:01
27.49,81.48,43.58,2022-08-23 21:05:02
26.89,80.4,43.0,2022-08-23 22:05:02
26.85,80.33,46.83,2022-08-23 23:05:02
26.5,79.7,44.47,2022-08-24 00:05:02
26.74,80.13,48.67,2022-08-24 01:05:02
26.49,79.68,45.92,2022-08-24 02:05:02
26.64,79.95,48.56,2022-08-24 03:05:02
26.84,80.31,49.44,2022-08-24 04:05:02
27.0,80.6,50.11,2022-08-24 05:05:02
27.13,80.83,51.25,2022-08-24 06:05:02
27.22,81.0,51.23,2022-08-24 07:05:02
27.47,81.45,51.38,2022-08-24 08:05:02
27.8,82.04,51.25,2022-08-24 09:05:02
27.99,82.38,51.35,2022-08-24 10:05:02
28.02,82.44,51.13,2022-08-24 11:05:02
28.08,82.54,51.24,2022-08-24 12:05:02
28.07,82.53,50.12,2022-08-24 13:05:02
28.18,82.72,51.2,2022-08-24 14:05:02
28.33,82.99,54.02,2022-08-24 15:05:02
28.37,83.07,54.1,2022-08-24 16:05:02
28.51,83.32,53.41,2022-08-24 17:05:02
28.65,83.57,53.08,2022-08-24 18:05:02
28.19,82.74,47.11,2022-08-24 19:05:02
27.53,81.55,44.49,2022-08-24 20:05:02
26.96,80.53,43.29,2022-08-24 21:05:02
26.9,80.42,47.6,2022-08-24 22:05:02
26.63,79.93,44.12,2022-08-24 23:05:02
26.69,80.04,48.61,2022-08-25 00:05:02
26.43,79.57,45.74,2022-08-25 01:05:02
26.61,79.9,49.05,2022-08-25 02:05:02
26.43,79.57,46.65,2022-08-25 03:05:02
26.53,79.75,49.87,2022-08-25 04:05:02
26.42,79.56,47.62,2022-08-25 05:05:02
26.54,79.77,49.48,2022-08-25 06:05:02
26.71,80.08,53.35,2022-08-25 07:05:01
26.84,80.31,52.65,2022-08-25 08:05:02
26.96,80.53,52.82,2022-08-25 09:05:02
27.1,80.78,52.66,2022-08-25 10:05:02
27.19,80.94,52.72,2022-08-25 11:05:02
27.36,81.25,52.48,2022-08-25 12:05:02
27.53,81.55,52.29,2022-08-25 13:05:02
27.65,81.77,52.4,2022-08-25 14:05:02
27.8,82.04,52.25,2022-08-25 15:05:02
27.91,82.24,52.45,2022-08-25 16:05:02
28.01,82.42,52.42,2022-08-25 17:05:02
27.93,82.27,49.96,2022-08-25 18:05:02
27.24,81.03,45.29,2022-08-25 19:05:02
26.61,79.9,43.6,2022-08-25 20:05:02
26.48,79.66,47.75,2022-08-25 21:05:02
26.54,79.77,47.39,2022-08-25 22:05:01
26.5,79.7,48.88,2022-08-25 23:05:02
26.6,79.88,50.14,2022-08-26 00:05:02
26.44,79.59,49.93,2022-08-26 01:05:02
26.5,79.7,50.99,2022-08-26 02:05:02
26.58,79.84,50.69,2022-08-26 03:05:02
26.65,79.97,51.04,2022-08-26 04:05:02
26.66,79.99,51.5,2022-08-26 05:05:02
26.66,79.99,51.75,2022-08-26 06:05:02
26.74,80.13,52.43,2022-08-26 07:05:02
27.16,80.89,52.67,2022-08-26 08:05:02
27.73,81.91,52.16,2022-08-26 09:05:02
28.12,82.62,51.02,2022-08-26 10:05:02
28.39,83.1,50.75,2022-08-26 11:05:02
28.5,83.3,51.07,2022-08-26 12:05:02
28.53,83.35,51.24,2022-08-26 13:05:02
28.53,83.35,51.36,2022-08-26 14:05:02
28.61,83.5,51.43,2022-08-26 15:05:02
28.73,83.71,51.47,2022-08-26 16:05:02
28.79,83.82,51.39,2022-08-26 17:05:02
28.34,83.01,42.29,2022-08-26 18:05:02
27.74,81.93,43.42,2022-08-26 19:05:02
27.61,81.7,43.13,2022-08-26 20:05:02
27.11,80.8,42.02,2022-08-26 21:05:02
27.12,80.82,44.86,2022-08-26 22:05:02
27.21,80.98,48.11,2022-08-26 23:05:02
27.08,80.74,47.33,2022-08-27 00:05:01
27.12,80.82,48.79,2022-08-27 01:05:02
27.09,80.76,49.52,2022-08-27 02:05:02
27.05,80.69,49.95,2022-08-27 03:05:02
27.0,80.6,50.11,2022-08-27 04:05:02
26.94,80.49,50.72,2022-08-27 05:05:02
26.95,80.51,50.01,2022-08-27 06:05:02
27.06,80.71,51.1,2022-08-27 07:05:02
27.14,80.85,51.62,2022-08-27 08:05:02
27.32,81.18,52.11,2022-08-27 09:05:02
26.8,80.24,59.02,2022-08-27 10:05:02
26.05,78.89,62.35,2022-08-27 11:05:02
26.56,79.81,55.92,2022-08-27 12:05:01
26.23,79.21,46.5,2022-08-27 13:05:02
26.17,79.11,48.63,2022-08-27 14:05:02
26.56,79.81,51.04,2022-08-27 15:05:02
26.92,80.46,51.5,2022-08-27 16:05:02
27.25,81.05,51.73,2022-08-27 17:05:02
27.2,80.96,46.61,2022-08-27 18:05:02
26.9,80.42,45.83,2022-08-27 19:05:02
26.41,79.54,44.62,2022-08-27 20:05:02
26.49,79.68,46.49,2022-08-27 21:05:02
26.53,79.75,49.12,2022-08-27 22:05:02
26.5,79.7,49.47,2022-08-27 23:05:02
26.65,79.97,51.07,2022-08-28 00:05:02
26.71,80.08,50.79,2022-08-28 01:05:02
26.68,80.02,50.64,2022-08-28 02:05:02
26.75,80.15,52.01,2022-08-28 03:05:02
26.91,80.44,52.28,2022-08-28 04:05:02
26.96,80.53,52.59,2022-08-28 05:05:02
27.02,80.64,53.19,2022-08-28 06:05:02
27.17,80.91,54.34,2022-08-28 07:05:02
25.85,78.53,63.12,2022-08-28 08:05:02
25.36,77.65,66.74,2022-08-28 09:05:01
25.09,77.16,67.86,2022-08-28 10:05:02
25.28,77.5,67.56,2022-08-28 11:05:02
25.4,77.72,68.67,2022-08-28 12:05:02
25.56,78.01,69.22,2022-08-28 13:05:02
26.51,79.72,65.64,2022-08-28 14:05:02
27.24,81.03,62.94,2022-08-28 15:05:02
27.67,81.81,61.94,2022-08-28 16:05:02
27.85,82.13,61.64,2022-08-28 17:05:02
28.05,82.49,61.09,2022-08-28 18:05:02
27.53,81.55,50.22,2022-08-28 19:05:02
26.89,80.4,47.98,2022-08-28 20:05:02
26.74,80.13,51.48,2022-08-28 21:05:02
26.52,79.74,48.8,2022-08-28 22:05:02
26.73,80.11,52.87,2022-08-28 23:05:02
26.65,79.97,50.5,2022-08-29 00:05:02
26.69,80.04,50.47,2022-08-29 01:05:02
26.59,79.86,51.22,2022-08-29 02:05:02
26.72,80.1,52.62,2022-08-29 03:05:02
26.57,79.83,50.88,2022-08-29 04:05:02
26.68,80.02,53.39,2022-08-29 05:05:02
26.84,80.31,54.38,2022-08-29 06:05:02
27.0,80.6,54.57,2022-08-29 07:05:02
27.44,81.39,54.06,2022-08-29 08:05:02
28.1,82.58,53.49,2022-08-29 09:05:02
28.59,83.46,52.66,2022-08-29 10:05:02
28.58,83.44,48.26,2022-08-29 11:05:02
28.74,83.73,51.11,2022-08-29 12:05:02
28.84,83.91,51.59,2022-08-29 13:05:02
28.87,83.97,51.68,2022-08-29 14:05:02
28.99,84.18,52.11,2022-08-29 15:05:02
29.02,84.24,51.15,2022-08-29 16:05:02
28.33,82.99,42.78,2022-08-29 17:05:02
27.44,81.39,41.31,2022-08-29 18:05:02
27.17,80.91,43.31,2022-08-29 19:05:02
27.38,81.28,49.4,2022-08-29 20:05:02
27.09,80.76,46.19,2022-08-29 21:05:02
26.93,80.47,44.55,2022-08-29 22:05:02
27.03,80.65,48.57,2022-08-29 23:05:02
26.9,80.42,45.13,2022-08-30 00:05:02
26.99,80.58,48.59,2022-08-30 01:05:02
27.1,80.78,49.72,2022-08-30 02:05:02
26.87,80.37,48.56,2022-08-30 03:05:02
27.0,80.6,50.69,2022-08-30 04:05:02
27.13,80.83,50.77,2022-08-30 05:05:02
27.24,81.03,51.57,2022-08-30 06:05:02
27.35,81.23,51.31,2022-08-30 07:05:02
27.73,81.91,51.31,2022-08-30 08:05:01
28.29,82.92,50.52,2022-08-30 09:05:02
28.73,83.71,49.14,2022-08-30 10:05:02
28.93,84.07,49.14,2022-08-30 11:05:02
29.05,84.29,49.85,2022-08-30 12:05:02
29.07,84.33,50.14,2022-08-30 13:05:01
29.1,84.38,50.27,2022-08-30 14:05:02
28.97,84.15,48.71,2022-08-30 15:05:02
28.28,82.9,42.73,2022-08-30 16:05:02
27.43,81.37,42.27,2022-08-30 17:05:01
27.24,81.03,42.65,2022-08-30 18:05:02
27.1,80.78,45.41,2022-08-30 19:05:02
26.91,80.44,46.33,2022-08-30 20:05:02
26.9,80.42,44.8,2022-08-30 21:05:02
26.99,80.58,48.78,2022-08-30 22:05:02
26.89,80.4,45.2,2022-08-30 23:05:02
26.94,80.49,48.71,2022-08-31 00:05:02
27.06,80.71,50.02,2022-08-31 01:05:02
26.81,80.26,48.32,2022-08-31 02:05:02
26.96,80.53,49.32,2022-08-31 03:05:02
27.07,80.73,49.67,2022-08-31 04:05:02
27.16,80.89,50.31,2022-08-31 05:05:02
27.24,81.03,50.94,2022-08-31 06:05:02
27.38,81.28,54.22,2022-08-31 07:05:02
27.8,82.04,53.36,2022-08-31 08:05:02
28.42,83.16,51.46,2022-08-31 09:05:01
28.82,83.88,50.76,2022-08-31 10:05:02
29.09,84.36,50.72,2022-08-31 11:05:02
29.14,84.45,51.08,2022-08-31 12:05:02
29.15,84.47,51.05,2022-08-31 13:05:02
29.27,84.69,50.93,2022-08-31 14:05:02
29.33,84.79,50.95,2022-08-31 15:05:02
29.35,84.83,50.98,2022-08-31 16:05:02
28.97,84.15,45.04,2022-08-31 17:05:02
28.67,83.61,44.2,2022-08-31 18:05:02
27.86,82.15,43.54,2022-08-31 19:05:02
27.35,81.23,42.7,2022-08-31 20:05:02
26.84,80.31,41.14,2022-08-31 21:05:02
27.15,80.87,47.6,2022-08-31 22:05:02
27.27,81.09,48.13,2022-08-31 23:05:02
27.28,81.1,46.99,2022-09-01 00:05:02
27.29,81.12,48.37,2022-09-01 01:05:02
27.31,81.16,49.17,2022-09-01 02:05:02
27.7,81.86,48.32,2022-09-01 03:05:02
27.58,81.64,49.07,2022-09-01 04:05:02
27.34,81.21,49.73,2022-09-01 05:05:02
27.45,81.41,51.75,2022-09-01 06:05:02
27.57,81.63,51.45,2022-09-01 07:05:02
27.95,82.31,51.71,2022-09-01 08:05:02
28.55,83.39,50.72,2022-09-01 09:05:02
28.98,84.16,49.71,2022-09-01 10:05:02
29.24,84.63,49.58,2022-09-01 11:05:02
29.38,84.88,49.94,2022-09-01 12:05:02
29.46,85.03,50.07,2022-09-01 13:05:02
29.48,85.06,49.82,2022-09-01 14:05:02
29.57,85.23,49.73,2022-09-01 15:05:02
29.78,85.6,50.29,2022-09-01 16:05:02
29.58,85.24,45.58,2022-09-01 17:05:02
28.85,83.93,42.29,2022-09-01 18:05:02
28.36,83.05,44.1,2022-09-01 19:05:02
27.99,82.38,43.25,2022-09-01 20:05:02
27.55,81.59,42.15,2022-09-01 21:05:02
27.13,80.83,41.34,2022-09-01 22:05:02
27.24,81.03,45.44,2022-09-01 23:05:02
27.14,80.85,44.03,2022-09-02 00:05:02
27.41,81.34,46.88,2022-09-02 01:05:02
27.51,81.52,47.49,2022-09-02 02:05:02
27.52,81.54,47.67,2022-09-02 03:05:02
27.45,81.41,48.09,2022-09-02 04:05:02
27.62,81.72,49.02,2022-09-02 05:05:02
27.64,81.75,47.63,2022-09-02 06:05:02
27.81,82.06,48.85,2022-09-02 07:05:02
28.26,82.87,48.72,2022-09-02 08:05:02
28.63,83.53,48.4,2022-09-02 09:05:02
28.98,84.16,48.15,2022-09-02 10:05:02
29.16,84.49,48.13,2022-09-02 11:05:02
29.2,84.56,47.82,2022-09-02 12:05:02
29.09,84.36,46.29,2022-09-02 13:05:02
29.21,84.58,47.68,2022-09-02 14:05:02
29.36,84.85,47.97,2022-09-02 15:05:02
29.5,85.1,48.36,2022-09-02 16:05:02
29.65,85.37,49.82,2022-09-02 17:05:02
29.57,85.23,46.8,2022-09-02 18:05:02
28.96,84.13,43.6,2022-09-02 19:05:01
28.82,83.88,44.66,2022-09-02 20:05:02
28.22,82.8,41.55,2022-09-02 21:05:02
27.46,81.43,39.56,2022-09-02 22:05:02
27.5,81.5,44.83,2022-09-02 23:05:02
27.18,80.92,43.29,2022-09-03 00:05:02
27.15,80.87,43.08,2022-09-03 01:05:02
27.15,80.87,45.79,2022-09-03 02:05:02
26.98,80.56,44.25,2022-09-03 03:05:02
27.13,80.83,46.34,2022-09-03 04:05:02
27.0,80.6,46.97,2022-09-03 05:05:02
26.86,80.35,45.08,2022-09-03 06:05:02
26.99,80.58,47.76,2022-09-03 07:05:02
27.38,81.28,48.66,2022-09-03 08:05:02
28.05,82.49,48.48,2022-09-03 09:05:02
28.57,83.43,48.41,2022-09-03 10:05:02
28.6,83.48,46.51,2022-09-03 11:05:02
28.54,83.37,45.66,2022-09-03 12:05:01
28.64,83.55,46.76,2022-09-03 13:05:02
28.77,83.79,47.24,2022-09-03 14:05:02
28.83,83.89,47.47,2022-09-03 15:05:02
28.9,84.02,47.78,2022-09-03 16:05:02
28.69,83.64,47.82,2022-09-03 17:05:02
28.53,83.35,46.66,2022-09-03 18:05:02
27.61,81.7,40.45,2022-09-03 19:05:02
27.12,80.82,43.7,2022-09-03 20:05:02
26.8,80.24,43.88,2022-09-03 21:05:02
27.07,80.73,46.53,2022-09-03 22:05:02
26.99,80.58,46.99,2022-09-03 23:05:02
27.13,80.83,47.49,2022-09-04 00:05:02
26.95,80.51,47.82,2022-09-04 01:05:02
27.03,80.65,48.73,2022-09-04 02:05:02
26.93,80.47,48.69,2022-09-04 03:05:02
26.84,80.31,48.7,2022-09-04 04:05:02
26.69,80.04,48.43,2022-09-04 05:05:02
26.64,79.95,48.8,2022-09-04 06:05:02
26.62,79.92,49.43,2022-09-04 07:05:02
27.0,80.6,51.3,2022-09-04 08:05:02
24.96,76.93,44.45,2022-09-04 09:05:02
25.31,77.56,49.7,2022-09-04 10:05:02
26.26,79.27,48.71,2022-09-04 11:05:02
26.99,80.58,49.15,2022-09-04 12:05:02
27.38,81.28,50.52,2022-09-04 13:05:01
27.6,81.68,48.94,2022-09-04 14:05:02
27.98,82.36,49.49,2022-09-04 15:05:02
28.18,82.72,48.64,2022-09-04 16:05:02
27.47,81.45,43.01,2022-09-04 17:05:02
26.76,80.17,40.56,2022-09-04 18:05:02
26.86,80.35,45.53,2022-09-04 19:05:02
26.82,80.28,45.98,2022-09-04 20:05:02
27.0,80.6,47.68,2022-09-04 21:05:02
26.59,79.86,43.69,2022-09-04 22:05:02
26.74,80.13,46.83,2022-09-04 23:05:02
26.7,80.06,45.82,2022-09-05 00:05:02
26.7,80.06,47.76,2022-09-05 01:05:02
26.76,80.17,48.98,2022-09-05 02:05:02
26.61,79.9,47.34,2022-09-05 03:05:02
26.62,79.92,48.87,2022-09-05 04:05:02
26.53,79.75,48.51,2022-09-05 05:05:02
26.55,79.79,50.25,2022-09-05 06:05:02
26.45,79.61,49.58,2022-09-05 07:05:02
26.7,80.06,51.73,2022-09-05 08:05:02
26.98,80.56,50.88,2022-09-05 09:05:02
26.14,79.05,50.71,2022-09-05 10:05:02
25.85,78.53,49.96,2022-09-05 11:05:02
26.02,78.84,49.54,2022-09-05 12:05:02
25.94,78.69,49.8,2022-09-05 13:05:02
25.93,78.67,48.04,2022-09-05 14:05:02
26.06,78.91,46.56,2022-09-05 15:05:02
26.24,79.23,46.93,2022-09-05 16:05:02
26.26,79.27,45.73,2022-09-05 17:05:02
26.25,79.25,45.88,2022-09-05 18:05:02
26.05,78.89,47.12,2022-09-05 19:05:02
25.83,78.49,48.43,2022-09-05 20:05:02
25.38,77.68,46.53,2022-09-05 21:05:02
25.1,77.18,44.4,2022-09-05 22:05:02
24.76,76.57,44.49,2022-09-05 23:05:02
24.37,75.87,45.68,2022-09-06 00:05:02
24.01,75.22,47.61,2022-09-06 01:05:02
23.76,74.77,49.06,2022-09-06 02:05:02
23.59,74.46,50.9,2022-09-06 03:05:01
23.59,74.46,53.27,2022-09-06 04:05:02
24.27,75.69,52.47,2022-09-06 05:05:02
24.72,76.5,52.0,2022-09-06 06:05:02
25.1,77.18,51.58,2022-09-06 07:05:02
25.59,78.06,50.78,2022-09-06 08:05:02
26.24,79.23,49.97,2022-09-06 09:05:02
26.85,80.33,49.54,2022-09-06 10:05:02
27.24,81.03,49.01,2022-09-06 11:05:02
27.52,81.54,48.7,2022-09-06 12:05:02
27.66,81.79,48.98,2022-09-06 13:05:02
27.85,82.13,48.86,2022-09-06 14:05:02
27.98,82.36,49.09,2022-09-06 15:05:02
28.15,82.67,49.07,2022-09-06 16:05:02
28.14,82.65,47.68,2022-09-06 17:05:02
28.26,82.87,48.28,2022-09-06 18:05:02
28.56,83.41,49.29,2022-09-06 19:05:02
28.0,82.4,45.3,2022-09-06 20:05:02
27.43,81.37,43.18,2022-09-06 21:05:02
26.87,80.37,41.58,2022-09-06 22:05:02
26.82,80.28,46.16,2022-09-06 23:05:02
26.85,80.33,44.49,2022-09-07 00:05:02
26.73,80.11,46.35,2022-09-07 01:05:02
26.85,80.33,48.36,2022-09-07 02:05:02
26.64,79.95,45.3,2022-09-07 03:05:02
26.75,80.15,47.03,2022-09-07 04:05:02
26.91,80.44,48.52,2022-09-07 05:05:02
27.0,80.6,49.65,2022-09-07 06:05:02
27.12,80.82,49.73,2022-09-07 07:05:01
27.27,81.09,52.62,2022-09-07 08:05:02
27.67,81.81,51.03,2022-09-07 09:05:02
28.03,82.45,49.92,2022-09-07 10:05:02
28.3,82.94,49.16,2022-09-07 11:05:02
28.44,83.19,49.43,2022-09-07 12:05:02
28.56,83.41,49.32,2022-09-07 13:05:02
28.7,83.66,49.49,2022-09-07 14:05:02
28.85,83.93,49.43,2022-09-07 15:05:02
28.68,83.62,47.53,2022-09-07 16:05:02
28.84,83.91,48.32,2022-09-07 17:05:02
28.42,83.16,44.96,2022-09-07 18:05:02
28.19,82.74,45.22,2022-09-07 19:05:02
28.44,83.19,46.79,2022-09-07 20:05:02
28.33,82.99,45.08,2022-09-07 21:05:02
27.91,82.24,42.15,2022-09-07 22:05:02
27.17,80.91,41.21,2022-09-07 23:05:01
27.34,81.21,45.74,2022-09-08 00:05:02
27.18,80.92,45.81,2022-09-08 01:05:02
27.07,80.73,44.98,2022-09-08 02:05:02
27.02,80.64,45.29,2022-09-08 03:05:02
27.24,81.03,48.44,2022-09-08 04:05:02
26.74,80.13,53.98,2022-09-08 05:05:02
26.09,78.96,56.27,2022-09-08 06:05:02
26.12,79.02,55.84,2022-09-08 07:05:02
26.35,79.43,56.35,2022-09-08 08:05:02
27.18,80.92,55.31,2022-09-08 09:05:02
27.93,82.27,53.81,2022-09-08 10:05:02
28.18,82.72,53.06,2022-09-08 11:05:02
28.4,83.12,53.0,2022-09-08 12:05:02
28.54,83.37,51.75,2022-09-08 13:05:02
28.64,83.55,51.92,2022-09-08 14:05:02
28.73,83.71,51.18,2022-09-08 15:05:02
28.81,83.86,51.14,2022-09-08 16:05:02
28.88,83.98,51.04,2022-09-08 17:05:02
28.92,84.06,50.53,2022-09-08 18:05:02
29.0,84.2,51.05,2022-09-08 19:05:02
29.0,84.2,50.4,2022-09-08 20:05:02
29.03,84.25,50.43,2022-09-08 21:05:02
29.06,84.31,50.2,2022-09-08 22:05:02
29.06,84.31,50.18,2022-09-08 23:05:02
29.07,84.33,50.21,2022-09-09 00:05:02
29.04,84.27,50.28,2022-09-09 01:05:02
29.03,84.25,50.2,2022-09-09 02:05:02
28.99,84.18,50.22,2022-09-09 03:05:02
28.97,84.15,50.32,2022-09-09 04:05:02
28.92,84.06,50.24,2022-09-09 05:05:02
28.85,83.93,50.58,2022-09-09 06:05:02
28.77,83.79,50.55,2022-09-09 07:05:02
28.69,83.64,50.56,2022-09-09 08:05:02
28.62,83.52,50.62,2022-09-09 09:05:02
28.53,83.35,50.53,2022-09-09 10:05:02
28.5,83.3,50.51,2022-09-09 11:05:02
28.47,83.25,50.39,2022-09-09 12:05:02
28.44,83.19,50.44,2022-09-09 13:05:02
28.4,83.12,50.44,2022-09-09 14:05:02
28.36,83.05,50.56,2022-09-09 15:05:02
28.31,82.96,50.44,2022-09-09 16:05:02
28.29,82.92,50.59,2022-09-09 17:05:02
28.25,82.85,50.57,2022-09-09 18:05:02
28.17,82.71,50.66,2022-09-09 19:05:02
28.11,82.6,50.76,2022-09-09 20:05:02
28.04,82.47,50.78,2022-09-09 21:05:02
28.0,82.4,50.89,2022-09-09 22:05:02
27.94,82.29,50.96,2022-09-09 23:05:02
27.91,82.24,51.39,2022-09-10 00:05:01
27.86,82.15,51.26,2022-09-10 01:05:02
27.8,82.04,51.42,2022-09-10 02:05:02
27.73,81.91,51.41,2022-09-10 03:05:02
27.68,81.82,51.58,2022-09-10 04:05:02
27.65,81.77,51.62,2022-09-10 05:05:02
27.57,81.63,51.65,2022-09-10 06:05:02
27.51,81.52,51.67,2022-09-10 07:05:02
27.44,81.39,51.79,2022-09-10 08:05:02
27.47,81.45,51.74,2022-09-10 09:05:01
27.64,81.75,51.24,2022-09-10 10:05:02
27.79,82.02,50.95,2022-09-10 11:05:02
27.88,82.18,50.8,2022-09-10 12:05:02
27.9,82.22,50.84,2022-09-10 13:05:02
27.95,82.31,50.83,2022-09-10 14:05:02
27.98,82.36,50.85,2022-09-10 15:05:02
28.0,82.4,50.81,2022-09-10 16:05:02
28.03,82.45,50.81,2022-09-10 17:05:02
28.08,82.54,50.88,2022-09-10 18:05:02
28.05,82.49,50.95,2022-09-10 19:05:02
28.11,82.6,51.31,2022-09-10 20:05:02
28.07,82.53,51.28,2022-09-10 21:05:02
28.07,82.53,51.48,2022-09-10 22:05:02
28.08,82.54,51.49,2022-09-10 23:05:02
28.0,82.4,51.53,2022-09-11 00:05:02
27.95,82.31,51.56,2022-09-11 01:05:02
27.85,82.13,51.66,2022-09-11 02:05:02
27.76,81.97,51.7,2022-09-11 03:05:02
27.67,81.81,51.7,2022-09-11 04:05:02
27.54,81.57,51.69,2022-09-11 05:05:02
27.42,81.36,51.7,2022-09-11 06:05:02
27.32,81.18,51.79,2022-09-11 07:05:02
27.29,81.12,51.48,2022-09-11 08:05:02
27.53,81.55,51.5,2022-09-11 09:05:02
27.76,81.97,50.88,2022-09-11 10:05:02
27.91,82.24,50.35,2022-09-11 11:05:02
27.97,82.35,50.16,2022-09-11 12:05:02
27.89,82.2,49.99,2022-09-11 13:05:02
27.91,82.24,49.76,2022-09-11 14:05:02
27.93,82.27,49.43,2022-09-11 15:05:02
27.98,82.36,49.61,2022-09-11 16:05:02
28.0,82.4,49.18,2022-09-11 17:05:02
28.0,82.4,49.28,2022-09-11 18:05:02
28.03,82.45,49.08,2022-09-11 19:05:02
28.03,82.45,49.28,2022-09-11 20:05:02
28.02,82.44,49.4,2022-09-11 21:05:02
28.0,82.4,49.49,2022-09-11 22:05:02
28.01,82.42,50.02,2022-09-11 23:05:02
27.94,82.29,49.79,2022-09-12 00:05:02
27.84,82.11,50.13,2022-09-12 01:05:02
27.77,81.99,50.02,2022-09-12 02:05:02
27.64,81.75,50.3,2022-09-12 03:05:02
27.51,81.52,50.32,2022-09-12 04:05:02
27.37,81.27,50.43,2022-09-12 05:05:02
27.25,81.05,50.48,2022-09-12 06:05:02
27.1,80.78,50.53,2022-09-12 07:05:02
27.12,80.82,50.43,2022-09-12 08:05:02
27.39,81.3,50.22,2022-09-12 09:05:02
27.6,81.68,49.99,2022-09-12 10:05:02
27.72,81.9,49.41,2022-09-12 11:05:02
27.74,81.93,49.29,2022-09-12 12:05:02
27.76,81.97,49.56,2022-09-12 13:05:02
27.75,81.95,49.59,2022-09-12 14:05:02
27.75,81.95,49.75,2022-09-12 15:05:02
27.8,82.04,49.66,2022-09-12 16:05:02
27.82,82.08,49.81,2022-09-12 17:05:02
27.84,82.11,49.73,2022-09-12 18:05:02
27.84,82.11,49.8,2022-09-12 19:05:02
27.82,82.08,49.94,2022-09-12 20:05:02
27.83,82.09,50.01,2022-09-12 21:05:02
27.67,81.81,46.74,2022-09-12 22:05:03
25.27,77.49,47.76,2022-09-12 23:05:02
24.09,75.36,49.36,2022-09-13 00:05:02
23.44,74.19,50.35,2022-09-13 01:05:02
22.82,73.08,51.12,2022-09-13 02:05:02
22.35,72.23,51.32,2022-09-13 03:05:02
21.87,71.37,51.66,2022-09-13 04:05:02
21.54,70.77,51.6,2022-09-13 05:05:02
22.0,71.6,52.34,2022-09-13 06:05:02
23.27,73.89,52.75,2022-09-13 07:05:02
24.13,75.43,51.46,2022-09-13 08:05:02
25.18,77.32,51.0,2022-09-13 09:05:02
24.67,76.41,46.25,2022-09-13 10:05:02
25.17,77.31,42.24,2022-09-13 11:05:02
25.74,78.33,42.47,2022-09-13 12:05:02
26.06,78.91,45.67,2022-09-13 13:05:02
26.24,79.23,46.29,2022-09-13 14:05:02
26.41,79.54,46.76,2022-09-13 15:05:02
26.62,79.92,48.09,2022-09-13 16:05:02
26.49,79.68,35.43,2022-09-13 17:05:02
26.48,79.66,40.55,2022-09-13 18:05:02
25.89,78.6,39.99,2022-09-13 19:05:02
26.35,79.43,44.28,2022-09-13 20:05:02
26.32,79.38,46.98,2022-09-13 21:05:02
26.36,79.45,47.38,2022-09-13 22:05:02
26.39,79.5,47.47,2022-09-13 23:05:02
26.39,79.5,47.96,2022-09-14 00:05:02
26.39,79.5,48.25,2022-09-14 01:05:02
26.37,79.47,48.45,2022-09-14 02:05:02
26.34,79.41,48.32,2022-09-14 03:05:02
